"ID","INCI","CAS","WE"
"24562","SACCHAROMYCES/ACHYRANTHES BIDENTATA ROOT/ANGELICA GIGAS ROOT/ANGELICA PUBESCENS ROOT/ANGELICA TENUISSIMA ROOT/ASARUM SIEBOLDI ROOT/CNIDIUM OFFICINALE ROOT/EUCOMMIA ULMOIDES BARK/LEDEBOURIELLA DIVARICATA ROOT/MAGNOLIA LILIFLORA BUD/PAEONIA SUFFRUTICOSA ROOT FERMENT FILTRATE","-","-"
"24563","SACCHAROMYCES/ACHYRANTHES BIDENTATA ROOT/ANGELICA GIGAS ROOT/ANGELICA PUBESCENS ROOT/ANGELICA TENUISSIMA ROOT/CNIDIUM OFFICINALE ROOT/EUCOMMIA ULMOIDES BARK/LEDEBOURIELLA DIVARICATA ROOT/PAEONIA SUFFRUTICOSA ROOT FERMENT FILTRATE","-","-"
"24564","SACCHAROMYCES/AGAVE AMERICANA LEAF FERMENT FILTRATE","-","-"
"24565","SACCHAROMYCES/ALCHEMILLA VULGARIS/ACHILLEA MILLEFOLIUM/BORAGO OFFICINALIS/EUCALYPTUS GLOBULUS/HELICHRYSUM ARENARIUM FERMENT EXTRACT FILTRATE","-","-"
"24566","SACCHAROMYCES/ALLIUM SATIVUM BULB FERMENT FILTRATE","-","-"
"24567","SACCHAROMYCES/ALOE BARBADENSIS LEAF/APPLE FRUIT/ARTEMISIA PRINCEPS LEAF/GRAPE FRUIT/PRUNUS MUME FRUIT/PUMPKIN/TOMATO FRUIT FERMENT FILTRATE","-","-"
"24568","SACCHAROMYCES/ALOE BARBADENSIS LEAF/APPLE FRUIT/ARTEMISIA PRINCEPS LEAF/GRAPEFRUIT/PRUNUS MUME FRUIT/PUMPKIN/TOMATO FRUIT FERMENT FILTRATE","-","-"
"24569","SACCHAROMYCES/ALOE BARBADENSIS LEAF/ARTEMISIA VULGARIS LEAF/PRUNUS MUME FRUIT FERMENT FILTRATE","-","-"
"24570","SACCHAROMYCES/AMBER POWDER/HONEY FERMENT FILTRATE","-","-"
"24571","SACCHAROMYCES/ANEMARRHENA ASPHODELOIDES ROOT/ANGELICA GIGAS ROOT/ASPARAGUS COCHINCHINENSIS/ATRACTYLODES MACROCEPHALA ROOT/FRAXINUS EXCELSIOR BARK/LICORICE ROOT/OPHIOPOGON JAPONICUS ROOT/PAEONIA LACTIFLORA ROOT/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT","-","-"
"24572","SACCHAROMYCES/ANGELICA DAHURICA ROOT FERMENT EXTRACT","-","-"
"24573","SACCHAROMYCES/ANTLER VELVET/ARBUTIN/CITRUS LIMON FRUIT/GANODERMA LUCIDUM STEM/PANAX GINSENG ROOT/PINUS SYLVESTRIS BUD/PROPAGERMANIUM/ROYAL JELLY/SALMON EGG/TURTLE OIL FERMENT EXTRACT FILTRATE","-","-"
"24574","SACCHAROMYCES/APPLE FRUIT FERMENT EXTRACT FILTRATE","-","-"
"24575","SACCHAROMYCES/APPLE FRUIT/APRICOT KERNEL/PEACH KERNEL/COIX LACRYMA-JOBI MA-YUEN SEED/SUCROSE FERMENT FILTRATE","-","-"
"24576","SACCHAROMYCES/APPLE FRUIT/HONEY/PANAX GINSENG ROOT/ROYAL JELLY/SUCROSE FERMENT FILTRATE","-","-"
"24577","SACCHAROMYCES/APPLE FRUIT/HYDROLYZED CONCHIOLIN PROTEIN/SUCROSE FERMENT FILTRATE","-","-"
"24578","SACCHAROMYCES/APPLE FRUIT/MELON FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24579","SACCHAROMYCES/APPLE FRUIT/SWEET CHERRY FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24580","SACCHAROMYCES/APPLE/SUCROSE FERMENT FILTRATE","-","-"
"24581","SACCHAROMYCES/ARGANIA SPINOSA KERNEL OIL FERMENT FILTRATE","-","-"
"24582","SACCHAROMYCES/ARTEMISIA GMELINII LEAF/STEM/AGAVE TEQUILANA STEM EXTRACT FERMENT FILTRATE","-","-"
"24583","SACCHAROMYCES/ARTEMISIA PRINCEPS LEAF FERMENT FILTRATE","-","-"
"24584","SACCHAROMYCES/ASPARAGUS COCHINCHINENSIS ROOT/LYCIUM CHINENSE ROOT/OPHIOPOGON JAPONICUS ROOT/PANAX GINSENG ROOT/PORIA COCOS/REHMANNIA GLUTINOSA ROOT FERMENT FILTRATE","-","-"
"24585","SACCHAROMYCES/ASPERGILLUS/HYDROLYZED RICE BRAN FERMENT LYSATE FILTRATE","-","-"
"24586","SACCHAROMYCES/ASTRAGALUS MEMBRANACEUS ROOT FERMENT EXTRACT","-","-"
"24587","SACCHAROMYCES/BARLEY SEED FERMENT EXTRACT","-","-"
"24588","SACCHAROMYCES/BARLEY SEED FERMENT FILTRATE","-","-"
"24589","SACCHAROMYCES/BITTER ORANGE BRANCH/LEAF FERMENT EXTRACT FILTRATE","-","-"
"24590","SACCHAROMYCES/BITTER ORANGE FRUIT FERMENT EXTRACT FILTRATE","-","-"
"24591","SACCHAROMYCES/BLACK STRAP POWDER/PLACENTAL EXTRACT FERMENT FILTRATE","-","-"
"24592","SACCHAROMYCES/BORAGO OFFICINALIS SEED OIL/GLYCERIN FERMENT FILTRATE","-","-"
"24593","SACCHAROMYCES/BOSWELLIA SERRATA GUM FERMENT EXTRACT","-","-"
"24594","SACCHAROMYCES/CALCIUM FERMENT","-","-"
"24595","SACCHAROMYCES/CALCIUM/GERMANIUM FERMENT LYSATE EXTRACT","-","-"
"24596","SACCHAROMYCES/CAMELLIA JAPONICA FLOWER EXTRACT/ATELOCOLLAGEN FERMENT FILTRATE","-","-"
"24597","SACCHAROMYCES/CAMELLIA JAPONICA FLOWER FERMENT FILTRATE","-","-"
"24598","SACCHAROMYCES/CAMELLIA JAPONICA FLOWER/CASTANEA CRENATA SHELL/DIOSPYROS KAKI LEAF/PAEONIA SUFFRUTICOSA ROOT/RHUS JAVANICA/SANGUISORBA OFFICINALIS ROOT EXTRACT FERMENT FILTRATE","-","-"
"24599","SACCHAROMYCES/CAMELLIA JAPONICA SEED OIL/GLYCERIN FERMENT FILTRATE","-","-"
"24600","SACCHAROMYCES/CAMELLIA RUSTICANA WOOD FERMENT FILTRATE","-","-"
"24601","SACCHAROMYCES/CAMELLIA SINENSIS EXTRACT FERMENT FILTRATE","-","-"
"24602","SACCHAROMYCES/CAMELLIA SINENSIS LEAF FERMENT FILTRATE","-","-"
"24603","SACCHAROMYCES/CAMELLIA SINENSIS LEAF/CLADOSIPHON OKAMURANUS/RICE FERMENT FILTRATE","-","-"
"24604","SACCHAROMYCES/CAMELLIA SINENSIS LEAF/GANODERMA LUCIDUM/PANAX GINSENG ROOT FERMENT FILTRATE","-","-"
"24605","SACCHAROMYCES/CAMELLIA SINENSIS LEAF/ORIGANUM MAJORANA LEAF/HIPPOPHAE RHAMNOIDES FRUIT/RIBES GROSSULARIA FRUIT FERMENT EXTRACT","-","-"
"24606","SACCHAROMYCES/CAPSICUM ANNUUM FRUIT FERMENT FILTRATE","-","-"
"24607","SACCHAROMYCES/CARAGANA SINICA ROOT FERMENT EXTRACT","-","-"
"24608","SACCHAROMYCES/CARRAGEENAN EXTRACT/SARCODIOTHECA GAUDICHAUDII EXTRACT FERMENT","-","-"
"24609","SACCHAROMYCES/CHROMIUM FERMENT EXTRACT FILTRATE","-","-"
"24610","SACCHAROMYCES/CITRUS GRANDIS PEEL/DENDROPANAX MORBIFERA BRANCH/LEAF FERMENT EXTRACT","-","-"
"24611","SACCHAROMYCES/CITRUS JUNOS PEEL FERMENT FILTRATE","-","-"
"24612","SACCHAROMYCES/COCONUT FLOWER NECTAR FERMENT FILTRATE","-","-"
"24613","SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED FERMENT FILTRATE","-","-"
"24614","SACCHAROMYCES/COIX LACRYMA-JOBI MA-YUEN SEED/GLUCOSE FERMENT FILTRATE","-","-"
"24615","SACCHAROMYCES/COLLAGEN/PINEAPPLE FRUIT JUICE FERMENT FILTRATE","-","-"
"24616","SACCHAROMYCES/CONNARUS RUBER STEM/GLUCOSE FERMENT FILTRATE","-","-"
"24617","SACCHAROMYCES/COPPER FERMENT","-","-"
"24618","SACCHAROMYCES/COPPER FERMENT LYSATE FILTRATE","-","-"
"24619","SACCHAROMYCES/CORDYCEPS SINENSIS FERMENT FILTRATE","-","-"
"24620","SACCHAROMYCES/CORN KERNEL EXTRACT/HOPS EXTRACT/MALT EXTRACT FERMENT EXTRACT FILTRATE","-","-"
"24621","SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/ANGELICA ACUTILOBA ROOT/DEER ANTLER/THYME FERMENT FILTRATE","-","-"
"24622","SACCHAROMYCES/CORNUS OFFICINALIS FRUIT/CNIDIUM OFFICINALE ROOT/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT FILTRATE","-","-"
"24623","SACCHAROMYCES/CUCUMIS MELO FRUIT/FRAGARIA CHILOENSIS FRUIT/VITIS VINIFERA FRUIT/AKEBIA QUINATA FRUIT/PYRUS MALUS FRUIT/FICUS CARICA FRUIT/MUSA PARADISIACA FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24624","SACCHAROMYCES/CYNOMORIUM COCCINEUM FERMENT FILTRATE","-","-"
"24625","SACCHAROMYCES/CYPERUS ROTUNDUS ROOT/MAGNOLIA OBOVATA BARK/PAEONIA SUFFRUTICOSA ROOT/PEACH KERNEL FERMENT EXTRACT FILTRATE","-","-"
"24626","SACCHAROMYCES/DAY LILY FLOWER FERMENT FILTRATE","-","-"
"24627","SACCHAROMYCES/DAY LILY FLOWER/HONEY FERMENT FILTRATE","-","-"
"24628","SACCHAROMYCES/DEFATTED MEALWORM LARVA FERMENT EXTRACT FILTRATE","-","-"
"24629","SACCHAROMYCES/DEFATTED RICE BRAN FERMENT","-","-"
"24630","SACCHAROMYCES/ECKLONIA CAVA/RICE BRAN EXTRACT FERMENT FILTRATE","-","-"
"24631","SACCHAROMYCES/FIG FRUIT/LEAF EXTRACT FERMENT LYSATE FILTRATE","-","-"
"24632","SACCHAROMYCES/FLUORIDE FERMENT","-","-"
"24633","SACCHAROMYCES/GERMANIUM FERMENT","-","-"
"24634","SACCHAROMYCES/GLUCOSE/ACEROLA FRUIT/ALOE LEAF/APPLE FRUIT/AVERRHOA CARAMBOLA FRUIT/CARROT ROOT/CUCUMBER FRUIT/LAMINARIA DIGITATA/MUSA ACUMINATA FRUIT/PAPAYA FRUIT/PERILLA FRUTESCENS LEAF/PINEAPPLE FRUIT/RADISH ROOT/SPINACH LEAF/TOMATO FRUIT FERMENT EXTRACT FILTRATE","-","-"
"24635","SACCHAROMYCES/GLUCOSE/REYNOUTRIA SACHALINENSIS ROOT FERMENT FILTRATE","-","-"
"24636","SACCHAROMYCES/GLYCYRRHIZA GLABRA/GLYCYRRHIZA URALENSIS LEAF/STEM FERMENT EXTRACT","-","-"
"24637","SACCHAROMYCES/GOLD FERMENT","-","-"
"24638","SACCHAROMYCES/GOLD FERMENT LYSATE FILTRATE","-","-"
"24639","SACCHAROMYCES/GRAPE FERMENT EXTRACT","-","-"
"24640","SACCHAROMYCES/GRAPE FERMENT FILTRATE EXTRACT","-","-"
"24641","SACCHAROMYCES/GRAPE FRUIT/SEED/STALK FERMENT EXTRACT","-","-"
"24642","SACCHAROMYCES/GRAPE LEES FERMENT FILTRATE","-","-"
"24643","SACCHAROMYCES/HELIANTHUS ANNUUS SPROUT FERMENT EXTRACT","-","-"
"24644","SACCHAROMYCES/HEXAPEPTIDE-11 FERMENT FILTRATE EXTRACT","-","-"
"24645","SACCHAROMYCES/HIPPOPHAE RHAMNOIDES FRUIT FERMENT FILTRATE","-","-"
"24646","SACCHAROMYCES/HONEY FERMENT FILTRATE","-","-"
"24647","SACCHAROMYCES/HONEY/PANAX GINSENG ROOT EXTRACT/PORIA COCOS EXTRACT/REHMANNIA GLUTINOSA ROOT EXTRACT FERMENT FILTRATE","-","-"
"24648","SACCHAROMYCES/HONEY/PINEAPPLE FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24649","SACCHAROMYCES/HONEY/VINEGAR/WINE/ WITHANIA SOMNIFERA ROOT FERMENT FILTRATE","-","-"
"24650","SACCHAROMYCES/HORSE PLACENTA FERMENT FILTRATE","-","-"
"24651","SACCHAROMYCES/HYDROLYZED COLLAGEN/SUCROSE FERMENT FILTRATE","-","-"
"24652","SACCHAROMYCES/HYDROLYZED GERMINATED RICE GRAIN FERMENT FILTRATE","-","-"
"24653","SACCHAROMYCES/HYDROLYZED OYSTER FERMENT EXTRACT","-","-"
"24654","SACCHAROMYCES/HYDROLYZED POPULUS ALBA/TREMULA WOOD FERMENT FILTRATE","-","-"
"24655","SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT EXTRACT FILTRATE","-","-"
"24656","SACCHAROMYCES/HYDROLYZED RICE BRAN FERMENT FILTRATE","-","-"
"24657","SACCHAROMYCES/HYDROLYZED RICE FERMENT FILTRATE","-","-"
"24658","SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT EXTRACT","-","-"
"24659","SACCHAROMYCES/HYDROLYZED STACHYS AFFINIS TUBER FERMENT FILTRATE","-","-"
"24660","SACCHAROMYCES/IMPERATA CYLINDRICA ROOT FERMENT EXTRACT","-","-"
"24661","SACCHAROMYCES/IPOMOEA BATATAS FERMENT EXTRACT","-","-"
"24662","SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT FILTRATE EXTRACT","-","-"
"24663","SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT LEES EXTRACT","-","-"
"24664","SACCHAROMYCES/IRON FERMENT","-","-"
"24665","SACCHAROMYCES/JUNIPERUS COMMUNIS FRUIT WATER FERMENT FILTRATE","-","-"
"24666","SACCHAROMYCES/JUNIPERUS COMMUNIS SEED WATER FERMENT FILTRATE","-","-"
"24667","SACCHAROMYCES/KAEMPFERIA PARVIFLORA RHIZOME FERMENT EXTRACT FILTRATE","-","-"
"24668","SACCHAROMYCES/LACTOBACILLUS/MANDARIN ORANGE PEEL/PHELLINUS LINTEUS/PINUS DENSIFLORA LEAF FERMENT FILTRATE","-","-"
"24669","SACCHAROMYCES/LAMINARIA SACCHARINA FERMENT","-","-"
"24670","SACCHAROMYCES/LAVENDER FLOWER/LEAF/STEM EXTRACT FERMENT FILTRATE","-","-"
"24671","SACCHAROMYCES/LEDEBOURIELLA DIVARICATA ROOT/ACHYRANTHES BIDENTATA ROOT/CNIDIUM OFFICINALE ROOT/EUCOMMIA ULMOIDES BARK/ANGELICA GIGAS ROOT/PAEONIA SUFFRUTICOSA ROOT/ANGELICA TENUISSIMA ROOT/ASARUM SIEBOLDI ROOT/ANGELICA PUBESCENS ROOT/MAGNOLIA LILIFLORA BUD FERMENT FILTRATE","-","-"
"24672","SACCHAROMYCES/LENTIL SEED FERMENT EXTRACT","-","-"
"24673","SACCHAROMYCES/LEUCONOSTOC/APPLE FRUIT/CARROT ROOT/RADISH ROOT/CABBAGE LEAF/CELERY LEAF/CUCUMBER FRUIT/BANANA FRUIT/ONION BULB/ARCTIUM LAPPA ROOT/SPINACH LEAF/ ORANGE PEEL/TOMATO FRUIT/PHASEOLUS RADIATUS SPROUT/PUMPKIN FRUIT EXTRACT FERMENT FILTRATE","-","-"
"24674","SACCHAROMYCES/LICORICE ROOT EXTRACT/RICE FERMENT EXTRACT FILTRATE","-","-"
"24675","SACCHAROMYCES/LICORICE ROOT/REHMANNIA GLUTINOSA ROOT/ANGELICA GIGAS ROOT/OPHIOPOGON JAPONICUS ROOT/ATRACTYLODES MACROCEPHALA ROOT/PAEONIA LACTIFLORA ROOT/ANEMARRHENA ASPHODELOIDES ROOT/FRAXINUS EXCELSIOR BARK/ASPARAGUS COCHINCHINENSIS/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT","-","-"
"24676","SACCHAROMYCES/LILIUM CANDIDUM CALLUS EXTRACT FERMENT EXTRACT FILTRATE","-","-"
"24677","SACCHAROMYCES/LINSEED OIL FERMENT FILTRATE","-","-"
"24678","SACCHAROMYCES/LITHOSPERMUM ERYTHRORHIZON ROOT OIL FERMENT FILTRATE","-","-"
"24679","SACCHAROMYCES/LYCIUM CHINENSE FRUIT FERMENT EXTRACT FILTRATE","-","-"
"24680","SACCHAROMYCES/LYCIUM CHINENSE FRUIT/REHMANNIA GLUTINOSA ROOT/CUSCUTA CHINENSIS FRUIT/CISTANCHE DESERTICOLA/ZANTHOXYLUM PIPERITUM FRUIT/CHRYSANTHEMUM MORIFOLIUM FRUIT/PORIA COCOS/ CINNAMOMUM CASSIA FERMENT","-","-"
"24681","SACCHAROMYCES/MAGNESIUM FERMENT","-","-"
"24682","SACCHAROMYCES/MAGNESIUM FERMENT HYDROLYSATE","-","-"
"24683","SACCHAROMYCES/MAGNESIUM FERMENT LYSATE FILTRATE","-","-"
"24684","SACCHAROMYCES/MAGNESIUM/POTASSIUM/SODIUM/SULFUR/ZINC FERMENT LYSATE FILTRATE","-","-"
"24685","SACCHAROMYCES/MALACHITE FERMENT","-","-"
"24686","SACCHAROMYCES/MALT EXTRACT FERMENT FILTRATE","-","-"
"24687","SACCHAROMYCES/MALT/CORN FERMENT FILTRATE","-","-"
"24688","SACCHAROMYCES/MALT/MOLASSES/ZINC FERMENT EXTRACT","-","-"
"24689","SACCHAROMYCES/MALUS PUMILA FRUIT FERMENT FILTRATE","-","-"
"24690","SACCHAROMYCES/MANGANESE FERMENT","-","-"
"24691","SACCHAROMYCES/MELON FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24692","SACCHAROMYCES/MOLASSES/CABBAGE LEAF/(ARCTIUM LAPPA/CARROT/NELUMBO NUCIFERA/RADISH) ROOT FERMENT FILTRATE","-","-"
"24693","SACCHAROMYCES/MORINGA OLEIFERA SEED OIL/GLYCERIN FERMENT FILTRATE","-","-"
"24694","SACCHAROMYCES/MOTHER OF PEARL FERMENT LYSATE FILTRATE","-","-"
"24695","SACCHAROMYCES/NELUMBO NUCIFERA FERMENT EXTRACT FILTRATE","-","-"
"24696","SACCHAROMYCES/NIACINAMIDE FERMENT LYSATE FILTRATE","-","-"
"24697","SACCHAROMYCES/OLEA EUROPAEA FRUIT OIL/GLYCERIN FERMENT FILTRATE","-","-"
"24698","SACCHAROMYCES/OPAL FERMENT LYSATE FILTRATE","-","-"
"24699","SACCHAROMYCES/OPAL/MOTHER OF PEARL/TURQUOISE/DIAMOND FERMENT LYSATE FILTRATE","-","-"
"24700","SACCHAROMYCES/OPHIOPOGON JAPONICUS ROOT/PANAX GINSENG ROOT/PORIA COCOS/REHMANNIA GLUTINOSA ROOT FERMENT FILTRATE","-","-"
"24701","SACCHAROMYCES/PAECILOMYCES JAPONICA MYCELIUM/PANAX GINSENG ROOT FERMENT FILTRATE","-","-"
"24702","SACCHAROMYCES/PANAX GINSENG ADVENTITIOUS ROOT OIL FERMENT FILTRATE EXTRACT","-","-"
"24703","SACCHAROMYCES/PANAX GINSENG FERMENT FILTRATE","-","-"
"24704","SACCHAROMYCES/PANAX GINSENG FLOWER FERMENT EXTRACT","-","-"
"24705","SACCHAROMYCES/PANAX GINSENG ROOT FERMENT FILTRATE","84650-12-4","283-493-7"
"24706","SACCHAROMYCES/PANAX GINSENG ROOT/RHODODENDRON CHRYSANTHEMUM LEAF/LYCIUM CHINENSIS FRUIT/ANTLER VELVET FERMENT FILTRATE","-","-"
"24707","SACCHAROMYCES/PANAX GINSENG SPROUT FERMENT EXTRACT FILTRATE","-","-"
"24708","SACCHAROMYCES/PEPPERMINT LEAF FERMENT FILTRATE","-","-"
"24709","SACCHAROMYCES/PERILLA OCYMOIDES LEAF/RICE/ZIZIPHUS JUJUBA FRUIT FERMENT FILTRATE","-","-"
"24710","SACCHAROMYCES/PERSIMMON FRUIT JUICE FERMENT EXTRACT","-","-"
"24711","SACCHAROMYCES/PHELLODENDRON AMURENSE BARK FERMENT EXTRACT","-","-"
"24712","SACCHAROMYCES/PINEAPPLE FRUIT JUICE/COLLAGEN FERMENT FILTRATE","-","-"
"24713","SACCHAROMYCES/PINEAPPLE FRUIT/SUCROSE FERMENT FILTRATE","-","-"
"24714","SACCHAROMYCES/PINUS KORAIENSIS SEED OIL FERMENT FILTRATE","-","-"
"24715","SACCHAROMYCES/PLATINUM FERMENT","-","-"
"24716","SACCHAROMYCES/PODOPHYLLUM PELTATUM FERMENT FILTRATE","-","-"
"24717","SACCHAROMYCES/PORIA COCOS SCLEROTIUM FERMENT EXTRACT","-","-"
"24718","SACCHAROMYCES/POTASSIUM FERMENT","-","-"
"24719","SACCHAROMYCES/POTASSIUM FERMENT HYDROLYSATE","-","-"
"24720","SACCHAROMYCES/POTASSIUM FERMENT LYSATE FILTRATE","-","-"
"24721","SACCHAROMYCES/POTATO EXTRACT FERMENT FILTRATE","-","-"
"24722","SACCHAROMYCES/PROPOLIS FERMENT EXTRACT","-","-"
"24723","SACCHAROMYCES/PRUNUS MUME EXTRACT FERMENT FILTRATE","-","-"
"24724","SACCHAROMYCES/PRUNUS YEDOENSIS BARK EXTRACT FERMENT FILTRATE","-","-"
"24725","SACCHAROMYCES/PUERARIA LOBATA SYMBIOSOME EXTRACT FERMENT","-","-"
"24726","SACCHAROMYCES/PUNICA GRANATUM FRUIT FERMENT FILTRATE","-","-"
"24727","SACCHAROMYCES/RAPESEED OIL FERMENT FILTRATE","-","-"
"24728","SACCHAROMYCES/REHMANNIA GLUTINOSA ROOT FERMENT EXTRACT","-","-"
"24729","SACCHAROMYCES/RHODIOLA CRENULATA ROOT EXTRACT FERMENT FILTRATE","-","-"
"24730","SACCHAROMYCES/RHODOBACTER/LACTOBACILLUS/LEUCONOSTOC/STREPTOMYCES GRISEUS/ASPERGILLUS/BACILLUS FERMENT FILTRATE","-","-"
"24731","SACCHAROMYCES/RICE BRAN FERMENT","-","-"
"24732","SACCHAROMYCES/RICE BRAN FERMENT FILTRATE EXTRACT","-","-"
"24733","SACCHAROMYCES/RICE BRAN/GERM FERMENT FILTRATE","-","-"
"24734","SACCHAROMYCES/RICE EXTRACT FERMENT FILTRATE","-","-"
"24735","SACCHAROMYCES/RICE FERMENT FILTRATE","-","-"
"24736","SACCHAROMYCES/RICE FERMENT FILTRATE EXTRACT","-","-"
"24737","SACCHAROMYCES/RICE FERMENT LEES EXTRACT FILTRATE","-","-"
"24738","SACCHAROMYCES/RICE FERMENT LIPIDS","-","-"
"24739","SACCHAROMYCES/RICE KERNEL FERMENT","-","-"
"24740","SACCHAROMYCES/RICE LEES FERMENT FILTRATE","-","-"
"24741","SACCHAROMYCES/RICE LEES FERMENT LYSATE","-","-"
"24742","SACCHAROMYCES/RICE SPROUT FERMENT FILTRATE","-","-"
"24743","SACCHAROMYCES/RICE/RICE BRAN FERMENT FILTRATE","-","-"
"24744","SACCHAROMYCES/ROSA CANINA FRUIT OIL FERMENT FILTRATE","-","-"
"24745","SACCHAROMYCES/ROSA DAMASCENA FLOWER EXTRACT FERMENT FILTRATE","-","-"
"24746","SACCHAROMYCES/ROSA DAMASCENA FLOWER WATER FERMENT FILTRATE","-","-"
"24747","SACCHAROMYCES/RUBUS ARCTICUS CALLUS LYSATE FERMENT EXTRACT FILTRATE","-","-"
"24748","SACCHAROMYCES/RUBUS COREANUS FRUIT FERMENT FILTRATE","-","-"
"24749","SACCHAROMYCES/SANTALUM ALBUM WOOD/HONEY FERMENT FILTRATE","-","-"
"24750","SACCHAROMYCES/SAUSSUREA INVOLUCRATA FLOWER/ARTEMISIA PRINCEPS LEAF/HOUTTUYNIA CORDATA/LEONURUS SIBIRICUS/SALICORNIA HERBACEA FERMENT EXTRACT FILTRATE","-","-"
"24751","SACCHAROMYCES/SEA SALT FERMENT","-","-"
"24752","SACCHAROMYCES/SEA SILT FERMENT","-","-"
"24753","SACCHAROMYCES/SELAGINELLA LEPIDOPHYLLA FERMENT FILTRATE","-","-"
"24754","SACCHAROMYCES/SELENIUM FERMENT","-","-"
"24755","SACCHAROMYCES/SERICTERIUM EXTRACT/SODIUM BICARBONATE FERMENT FILTRATE","-","-"
"24756","SACCHAROMYCES/SILICON FERMENT","-","-"
"24757","SACCHAROMYCES/SILVER FERMENT","-","-"
"24758","SACCHAROMYCES/SNAIL SECRETION FILTRATE FERMENT FILTRATE","-","-"
"24759","SACCHAROMYCES/SOPHORA JAPONICA BUD FERMENT FILTRATE","-","-"
"24760","SACCHAROMYCES/SOY PROTEIN FERMENT","-","-"
"24761","SACCHAROMYCES/SOYBEAN EXTRACT FILTRATE FERMENT","-","-"
"24762","SACCHAROMYCES/STEVIA REBAUDIANA LEAF/STEM FERMENT EXTRACT","-","-"
"24763","SACCHAROMYCES/SUCROSE FERMENT EXTRACT","-","-"
"24764","SACCHAROMYCES/SUGARCANE JUICE EXTRACT FERMENT EXTRACT","-","-"
"24765","SACCHAROMYCES/SUNFLOWER SEED OIL FERMENT FILTRATE","-","-"
"24766","SACCHAROMYCES/SWIFTLET NEST FERMENT FILTRATE","-","-"
"24767","SACCHAROMYCES/TITANIUM CITRATE FERMENT LYSATE FILTRATE","-","-"
"24768","SACCHAROMYCES/TORULASPORA DELBRUECKII/VITIS LABRUSCA FRUIT FERMENT FILTRATE EXTRACT","-","-"
"24769","SACCHAROMYCES/TOURMALINE FERMENT","-","-"
"24770","SACCHAROMYCES/TRANSGALACTOSYLATED LACTOSE FERMENT FILTRATE EXTRACT","-","-"
"24771","SACCHAROMYCES/TRITICUM AESTIVUM SEED FERMENT EXTRACT","-","-"
"24772","SACCHAROMYCES/TURQUOISE FERMENT LYSATE FILTRATE","-","-"
"24773","SACCHAROMYCES/VACCINIUM VITIS-IDAEA FRUIT FERMENT EXTRACT","-","-"
"24774","SACCHAROMYCES/VISCUM ALBUM FERMENT EXTRACT","-","-"
"24775","SACCHAROMYCES/WHEAT GERM FERMENT FILTRATE","-","-"
"24776","SACCHAROMYCES/XYLINUM/BLACK TEA FERMENT","-","-"
"24777","SACCHAROMYCES/ZINC FERMENT","-","-"
"24778","SACCHAROMYCES/ZINC/IRON/GERMANIUM/COPPER/MAGNESIUM/SILICON FERMENT","-","-"
"24779","SACCHAROMYCES/ZINC/MAGNESIUM/CALCIUM/GERMANIUM/SELENIUM FERMENT","-","-"
"24780","SACCHAROMYCES/ZYGOSACCHAROMYCES/GARLIC BULB/(HERICUM ERINACEUM/AURICULARIA AURICULA-JUDAE/GRIFOLA FRONDOSA) FRUITING BODY/PERILLA OCYMOIDES LEAF/DIOSCOREA JAPONICA RHIZOME/(ARCTIUM LAPPA/BEET/GINGER/IPOMOEA BATATAS) ROOT/(PHASEOLUS ANGULARIS/SESAME/SOYBEAN) SEED/CLADOSIPHON OKAMURANUS/LAMINARIA JAPONICA/UNDARIA PINNATIFIDA FERMENT FILTRATE","-","-"
"24781","SACCHAROMYCOPSIS FERMENT FILTRATE","-","-"
"24782","SACCHAROMYCOPSIS/POLYGONUM CUSPIDATUM ROOT EXTRACT FERMENT FILTRATE","-","-"
"24783","SACCHARUM OFFICINARUM BAGASSE POWDER","-","-"
"24784","SACCHARUM OFFICINARUM EXTRACT","91722-22-4","294-424-5"
"24785","SACCHARUM OFFICINARUM FERMENT EXTRACT","91770-72-8","294-859-0"
"24786","SACCHARUM OFFICINARUM JUICE EXTRACT","91722-22-4","294-424-5"
"24787","SACCHARUM OFFICINARUM LEAF/STEM POWDER","-","-"
"24788","SACCHARUM OFFICINARUM WAX","-","-"
"24789","SACCHARUM SPONTANEUM EXTRACT","-","-"
"24790","SAFFLOWER ACID","-","-"
